Time, Max density, Central density
   1.1447708305908820E-006    12551833540.87870         9999513747.761852     
   1.3855802311634703E-006    12287407109.40201         10001520426.96756     
   1.5125011884145193E-006    13013779471.61845         10003471770.49880     
   1.6898424502518537E-006    13941926333.78749         10007515048.16162     
   1.8647451908513856E-006    15076311725.00418         10013295177.91996     
   2.0187073749826769E-006    16136754253.93647         10020151855.23346     
   2.1538757876702146E-006    17077018860.71930         10027739045.54089     
   2.2735096687355103E-006    17851201232.98880         10035915394.70718     
   2.3787361060203734E-006    18489261324.70470         10044364873.90537     
   2.4492611727509360E-006    18878236821.77264         10050754853.10224     
   2.4976794010982147E-006    19036376045.41399         10055512629.63156     
