Time, Max density, Central density
   5.6626515693817874E-006    9999968924.742577         9999517525.238157     
   1.1325302979378889E-005    9999970520.855764         9999525148.390518     
   1.6987953985597236E-005    9999974038.268696         9999536017.189123     
   2.2650604399931214E-005    9999978907.461536         9999549910.578194     
   2.8313253986855465E-005    9999985509.242111         9999566626.739103     
   3.3975902521161774E-005    9999999610.376572         9999586008.032263     
   3.9638549749626588E-005    10000015914.70676         9999607932.348459     
   4.5301195385414911E-005    10000034157.04394         9999632309.100697     
   5.0963839175352586E-005    10000054044.85509         9999658925.093658     
   5.6626480840674118E-005    10000075112.29375         9999687738.677673     
   6.2289120100389987E-005    10000097476.11983         9999718856.187332     
   6.7951756681624301E-005    10000129580.01179         9999752151.021984     
   7.3614390313070618E-005    10000163877.13037         9999787560.988531     
   7.9277020716983311E-005    10000200138.74155         9999825090.960571     
   8.4939647583216280E-005    10000238152.35619         9999864825.008356     
   9.0602270586705099E-005    10000277690.63149         9999906819.407520     
   9.6264889427331182E-005    10000318511.96996         9999951102.707720     
   1.0192750384888976E-004    10000360360.30825         9999997704.498100     
   1.0759011360623440E-004    10000403797.31749         10000046870.99706     
   1.1325271844270022E-004    10000457289.92423         10000098811.11339     
   1.1891531809714390E-004    10000514769.19526         10000153482.06884     
   1.2457791231678208E-004    10000574683.47537         10000210898.85912     
   1.3024050086163987E-004    10000635679.87143         10000271115.31099     
   1.3590308349744219E-004    10000697608.95544         10000334172.30437     
   1.4156565997443661E-004    10000760320.35444         10000400050.18190     
   1.4722823003885044E-004    10000823639.95337         10000468783.19038     
   1.5289079344428595E-004    10000887362.01639         10000540449.83768     
   1.5855334995423814E-004    10000960063.86198         10000615088.22388     
   1.6421589932377184E-004    10001038080.68053         10000692643.52826     
   1.6987844129723233E-004    10001120165.39953         10000773029.58994     
   1.7554097562117517E-004    10001205280.63948         10000856193.81753     
   1.8120350204623394E-004    10001290893.57570         10000942097.15680     
   1.8686602031918744E-004    10001376394.00932         10001030675.42260     
   1.9252853018324884E-004    10001461656.68849         10001121877.84435     
   1.9819103138076649E-004    10001546564.64560         10001215704.47421     
   2.0385352365212680E-004    10001637187.52811         10001312162.52585     
   2.0951600673718576E-004    10001735837.85235         10001411267.21619     
   2.1517848037657102E-004    10001838010.81122         10001512993.02946     
   2.2084094431194917E-004    10001943640.34111         10001617315.80419     
   2.2650339828563131E-004    10002051945.37549         10001724243.59502     
   2.3216584203992387E-004    10002160651.71772         10001833806.42395     
   2.3782827531654830E-004    10002268239.03212         10001946014.86649     
   2.4349069785579484E-004    10002374592.80489         10002060868.98921     
   2.4915310939900088E-004    10002484335.86389         10002178384.67510     
   2.5481550968935570E-004    10002604380.89914         10002298584.86529     
   2.6047789847025431E-004    10002727177.26464         10002421483.01767     
   2.6614027548757524E-004    10002853391.98924         10002547081.59327     
   2.7180264048871520E-004    10002982076.81843         10002675379.47956     
   2.7746499322103834E-004    10003112242.28135         10002806378.18146     
   2.8312733343174938E-004    10003241519.70856         10002940085.52209     
   2.8878966086874240E-004    10003368602.65442         10003076507.66232     
   2.9445197528008948E-004    10003500561.46442         10003215654.70808     
   3.0011427641345379E-004    10003642010.18383         10003357515.80667     
   3.0577656401593379E-004    10003785902.64230         10003502072.81233     
   3.1143883783459129E-004    10003932942.85550         10003649329.27376     
   3.1710109761655294E-004    10004082223.73354         10003799290.84892     
   3.2276334310858701E-004    10004232602.00375         10003951959.07974     
   3.2842557405676233E-004    10004382318.53005         10004107328.61044     
   3.3408779020695613E-004    10004528811.78055         10004265389.36440     
   3.3974999130495455E-004    10004688365.11325         10004426133.58458     
   3.4541217709645698E-004    10004851305.79010         10004589558.53824     
   3.5107434732696731E-004    10005016651.03780         10004755662.30952     
   3.5673650174205006E-004    10005184750.44955         10004924441.61904     
   3.6239864008742983E-004    10005354193.58238         10005095894.93729     
   3.6806076210891967E-004    10005523528.67912         10005270026.17374     
   3.7372286755194082E-004    10005691114.69634         10005446837.71211     
   3.7938495616191199E-004    10005866719.13916         10005626327.41789     
   3.8504702768432609E-004    10006048672.31936         10005808497.85210     
   3.9070908186473482E-004    10006232636.16786         10005993353.84912     
   3.9637111844875489E-004    10006419191.02924         10006180891.74953     
   4.0203313718223193E-004    10006607175.95934         10006371093.12655     
   4.0769513781129825E-004    10006794682.41796         10006563986.91119     
   4.1335712008232483E-004    10006980540.65188         10006759582.65060     
   4.1901908374178111E-004    10007175816.76325         10006957879.57791     
   4.2468102853608278E-004    10007376328.27855         10007158875.49380     
   4.3034295421149059E-004    10007578622.81219         10007362568.48015     
   4.3600486051413687E-004    10007783174.99034         10007568956.05846     
   4.4166674718991168E-004    10007988797.23838         10007778034.49786     
   4.4732861398482862E-004    10008193166.48016         10007989798.70614     
   4.5299046064512449E-004    10008397843.42822         10008204245.77310     
   4.5865228691714752E-004    10008615045.64284         10008421375.62403     
   4.6431409254734263E-004    10008833879.50584         10008641190.70643     
   4.6997587728216263E-004    10009054326.96193         10008863694.12061     
   4.7563764086812761E-004    10009276718.43827         10009088887.22986     
   4.8129938305198800E-004    10009499278.82744         10009316769.38725     
   4.8696110358095588E-004    10009719397.41707         10009547338.84162     
   4.9256398939610390E-004    10009949496.36377         10009778157.47302     
