Time, Max density, Central density
   1.1447708305908820E-006    9999980845.167702         9999513978.362091     
   2.2895416611191183E-006    9999977069.713627         9999514411.915941     
   3.4343124927055029E-006    9999972966.193945         9999514950.569271     
   4.5790833261079634E-006    9999968533.874100         9999515610.087709     
   5.7238541604384870E-006    9999968612.038658         9999516397.917089     
   6.8686249945236819E-006    9999968998.065771         9999517315.617718     
   8.0133958271587166E-006    9999969436.324038         9999518367.518873     
   9.1581666570286529E-006    9999969922.849148         9999519553.457584     
   1.0302937482763955E-005    9999970457.066179         9999520870.525545     
   1.1447708302982741E-005    9999971038.256990         9999522314.975073     
   1.2592479116676740E-005    9999971664.593649         9999523882.496511     
   1.3737249923115082E-005    9999972333.343920         9999525567.900419     
   1.4882020721756814E-005    9999973041.200968         9999527365.318447     
   1.6026791512129414E-005    9999973784.508249         9999529269.689577     
   1.7171562293808522E-005    9999974559.390511         9999531275.552378     
   1.8316333066383934E-005    9999975361.828260         9999533377.713728     
   1.9461103829326961E-005    9999976187.701643         9999535572.271488     
   2.0605874581873455E-005    9999977032.818661         9999537857.601957     
   2.1750645322827121E-005    9999977892.936409         9999540234.623838     
   2.2895416044719150E-005    9999978763.781015         9999542706.050430     
   2.4040186753312854E-005    9999979641.070934         9999545275.120193     
   2.5184957448108526E-005    9999980520.548107         9999547944.822803     
   2.6329728128773077E-005    9999981398.021587         9999550715.696411     
   2.7474498795306113E-005    9999982269.428234         9999553586.790932     
   2.8619269447996726E-005    9999983172.906366         9999556556.551794     
   2.9764040087047930E-005    9999985667.044769         9999559624.000162     
   3.0908810712517968E-005    9999988244.806540         9999562789.405817     
   3.2053581323192294E-005    9999990903.562799         9999566053.794262     
   3.3198351917478112E-005    9999993640.646597         9999569417.732349     
   3.4343122493532881E-005    9999996453.761024         9999572880.446178     
   3.5487893049211730E-005    9999999341.259415         9999576439.726137     
   3.6632663582303355E-005    10000002302.11818         9999580092.427700     
   3.7777434090522907E-005    10000005335.68232         9999583835.202208     
   3.8922204571354239E-005    10000008441.39011         9999587665.195671     
   4.0066975022234635E-005    10000011618.60550         9999591580.500175     
   4.1211745440571665E-005    10000014866.56641         9999595580.270460     
   4.2356515823752343E-005    10000018184.40421         9999599664.630451     
   4.3501286169176960E-005    10000021571.19141         9999603834.541100     
   4.4646056474292899E-005    10000025025.99329         9999608091.457024     
   4.5790826736564001E-005    10000028547.91340         9999612436.665791     
   4.6935596953426846E-005    10000032136.13034         9999616869.211739     
   4.8080367121657517E-005    10000035789.92655         9999621378.566917     
   4.9225137238351275E-005    10000039508.70465         9999625966.458511     
   5.0369907300737848E-005    10000043292.00150         9999630647.342768     
   5.1514677305977730E-005    10000047139.49105         9999635418.592875     
   5.2659447251175099E-005    10000051050.97964         9999640280.459707     
   5.3804217133400217E-005    10000055026.39307         9999645239.786430     
   5.4948986949696966E-005    10000059068.35773         9999650292.617811     
   5.6093756697072602E-005    10000064190.72469         9999655432.180311     
   5.7238526372482964E-005    10000069407.39573         9999660653.893297     
   5.8383295972866624E-005    10000074717.05781         9999665954.164768     
   5.9528065495220755E-005    10000080118.32632         9999671331.203959     
   6.0672834936604777E-005    10000085609.76578         9999676784.330627     
   6.1817604294136182E-005    10000091189.92933         9999682313.285555     
   6.2962373565043128E-005    10000096857.41382         9999687917.978380     
   6.4107142746620162E-005    10000102610.92138         9999693598.424517     
   6.5251911836296155E-005    10000108449.31443         9999699354.836899     
   6.6396680831525359E-005    10000114371.65149         9999705187.832937     
   6.7541449729973676E-005    10000120377.19556         9999711098.626545     
   6.8686218529490415E-005    10000126465.39472         9999717089.106993     
   6.9830987228191422E-005    10000132635.84068         9999723161.763832     
   7.0975755824302306E-005    10000138888.21618         9999729319.688009     
   7.2120524316053215E-005    10000145222.23855         9999735566.225546     
   7.3265292701458066E-005    10000151637.62190         9999741905.332729     
   7.4410060978293311E-005    10000158134.04004         9999748341.059605     
   7.5554829143973114E-005    10000164711.10650         9999754877.623436     
   7.6699597195679077E-005    10000171368.36590         9999761518.700878     
   7.7844365130311615E-005    10000178105.29258         9999768266.740162     
   7.8989132944380153E-005    10000184921.29121         9999775120.926113     
   8.0133900633909234E-005    10000191815.69318         9999782075.849106     
   8.1278668194432677E-005    10000198787.74655         9999789126.481623     
   8.2423435621093539E-005    10000205836.60854         9999796266.287268     
   8.3568202908758138E-005    10000212961.36296         9999803488.645149     
   8.4712970051482688E-005    10000220161.08510         9999810787.025400     
   8.5857737042112524E-005    10000227434.90155         9999818157.488815     
   8.7002503872527718E-005    10000234781.93804         9999825592.731812     
   8.8147270533604533E-005    10000242201.26730         9999833076.949375     
   8.9292037015198576E-005    10000249691.94665         9999840610.300665     
