Time, Max density, Central density
   5.6626515842738853E-006    9999968585.580606         9999516352.835291     
   1.1325303153053547E-005    9999970929.119759         9999522198.998104     
   1.6987954580811571E-005    9999974309.247738         9999531120.628290     
   2.2650605781523118E-005    9999978316.189533         9999542531.179983     
   2.8313256668968233E-005    9999982432.660210         9999556206.771362     
   3.3975907218404945E-005    9999995349.678543         9999572185.081549     
   3.9638557260445825E-005    10000010121.06304         9999590490.776373     
   4.5301206509303316E-005    10000026604.65675         9999610967.863636     
   5.0963854634105970E-005    10000044704.95749         9999633487.857822     
   5.6626501284391766E-005    10000066273.21840         9999658227.616447     
   6.2289146102234016E-005    10000093076.70266         9999685030.938435     
   6.7951788743368579E-005    10000121990.93781         9999713661.449558     
   7.3614428956866735E-005    10000152922.28388         9999744292.793056     
   7.9277066433154327E-005    10000185824.29273         9999777199.922739     
   8.4939700704482536E-005    10000220623.21238         9999812326.929728     
   9.0602330976414920E-005    10000257213.82993         9999849054.793936     
   9.6264956071410123E-005    10000300405.29284         9999887315.751547     
   1.0192757538340194E-004    10000346215.62382         9999927272.628635     
   1.0759018953214766E-004    10000394378.63280         9999969246.345602     
   1.1325279925593309E-004    10000444897.31940         10000014882.18318     
   1.1891540397719789E-004    10000497396.76895         10000064802.42469     
   1.2457800324859231E-004    10000551759.66131         10000118941.63052     
   1.3024059697235073E-004    10000607832.40685         10000178966.69244     
   1.3590318484256277E-004    10000667988.87957         10000247225.96685     
   1.4156576660718609E-004    10000732834.98151         10000321642.65756     
   1.4722834204774379E-004    10000800029.94910         10000399332.58093     
   1.5289091090318186E-004    10000869493.39913         10000479196.00411     
   1.5855347293946444E-004    10000941084.93892         10000560206.33591     
   1.6421602789930701E-004    10001014708.77801         10000643106.52981     
   1.6987857553010447E-004    10001090243.98499         10000729149.69082     
   1.7554111557739662E-004    10001167557.56517         10000817625.41305     
   1.8120364777331275E-004    10001251026.58711         10000905555.01342     
   1.8686617184802157E-004    10001337256.23915         10000992905.77850     
   1.9252868753901308E-004    10001425755.87053         10001080759.72621     
   1.9819119457671229E-004    10001516432.94108         10001170789.57448     
   2.0385369267131220E-004    10001609197.74837         10001263876.89871     
   2.0951618152340219E-004    10001703926.28972         10001359916.97008     
   2.1517866083384471E-004    10001800470.60103         10001458969.67062     
   2.2084113028418998E-004    10001900295.42481         10001561019.28798     
   2.2650358955734529E-004    10002005265.78482         10001666164.34603     
   2.3216603838424222E-004    10002112533.50036         10001774447.39113     
   2.3782847654743602E-004    10002221984.25327         10001885839.68433     
   2.4349090384133442E-004    10002333550.02858         10002000151.85281     
   2.4915332003708516E-004    10002447140.39354         10002117287.29195     
   2.5481572489569488E-004    10002562617.47291         10002237213.47478     
   2.6047811820594560E-004    10002679815.70467         10002359936.38558     
   2.6614049978462525E-004    10002802889.45539         10002485445.47378     
   2.7180286943421838E-004    10002928773.54878         10002613743.63980     
   2.7746522692810550E-004    10003056874.43224         10002744871.23619     
   2.8312757201703372E-004    10003187099.75163         10002878884.66225     
   2.8878990443818999E-004    10003319365.30028         10003015868.17852     
   2.9445222392456222E-004    10003453555.79712         10003155942.37866     
   3.0011453020847910E-004    10003589523.24979         10003299167.08591     
   3.0577682302020023E-004    10003730328.13436         10003445320.37611     
   3.1143910209012238E-004    10003874778.88870         10003594032.19179     
   3.1710136715069236E-004    10004021480.54044         10003745094.00410     
   3.2276361793585472E-004    10004170331.22836         10003898528.41405     
   3.2842585418136071E-004    10004321232.83347         10004054388.55713     
   3.3408807562654264E-004    10004474053.13305         10004212582.96791     
   3.3975028201351523E-004    10004628639.57587         10004373052.35334     
   3.4541247308531497E-004    10004788430.96574         10004535769.65313     
   3.5107464858569410E-004    10004951388.11233         10004700821.66830     
   3.5673680825911005E-004    10005116580.34042         10004868412.33625     
   3.6239895184963036E-004    10005283912.24570         10005038658.32671     
   3.6806107910033982E-004    10005453271.17472         10005211700.61375     
   3.7372318975341921E-004    10005624503.86249         10005387521.25078     
   3.7938528354908486E-004    10005797973.03561         10005566154.99645     
   3.8504736022743356E-004    10005976946.53981         10005747622.70137     
   3.9070941953243265E-004    10006158229.64709         10005931995.24958     
   3.9637146121487246E-004    10006341708.44545         10006119302.73328     
   4.0203348502763496E-004    10006527292.40064         10006309499.73272     
   4.0769549072500931E-004    10006714850.59401         10006502493.65889     
   4.1335747806337078E-004    10006904213.63638         10006698219.07757     
   4.1901944680041125E-004    10007098201.17195         10006896636.00455     
   4.2468139669171468E-004    10007295542.83414         10007097727.54688     
   4.3034332748970514E-004    10007495137.17577         10007301497.16672     
   4.3600523894293889E-004    10007696900.92887         10007507938.22082     
   4.4166713079517609E-004    10007900717.90864         10007717049.73872     
   4.4732900278737336E-004    10008106424.15003         10007928851.95477     
   4.5299085466197575E-004    10008316649.89506         10008143360.04925     
   4.5865268616317103E-004    10008530129.32416         10008360569.63220     
   4.6431449703478173E-004    10008745886.89043         10008580466.01033     
   4.6997628701829340E-004    10008963835.65119         10008803026.05971     
   4.7563805585373750E-004    10009183849.92896         10009028233.42256     
   4.8129980328186325E-004    10009405881.09257         10009256077.17387     
   4.8696152904505332E-004    10009632976.29671         10009486547.84180     
   4.9256398939610390E-004    10009860013.68421         10009717182.89808     
