Time, Max density, Central density
   5.1047969415644658E-006    50000021367.67007         49999974457.35356     
   1.0209593041808481E-005    50000100317.30717         50000061566.94256     
   1.5314387402244893E-005    50000232838.32857         50000203375.77776     
   2.0419179100776130E-005    50000417714.49450         50000399028.78630     
   2.5523967198922541E-005    50000654564.87083         50000647297.34476     
   3.0628750753757514E-005    50000953951.33894         50000948175.97118     
   3.5733528787111454E-005    50001305706.95681         50001305487.19740     
   4.0838300510069314E-005    50001671311.89986         50001671311.89986     
   4.5943066934863919E-005    50001863866.68852         50001863866.68852     
   5.1047831991159040E-005    50001825272.75990         50001823554.84702     
   5.6152598706538035E-005    50001665958.16027         50001658224.38326     
   6.1257369519001633E-005    50001306973.12653         50001291791.86254     
   6.6362147878524190E-005    50000791772.66405         50000769473.45541     
   7.1466935267180606E-005    50000253131.25460         50000230625.03860     
   7.6571731887689149E-005    49999711744.53784         49999693820.33501     
   8.1676537482310133E-005    49999211917.80101         49999200189.38406     
   8.6781351121223766E-005    49998817732.67162         49998765744.64884     
   9.1886171820594910E-005    49998534411.60886         49998393274.47674     
   9.6990998354961843E-005    49998338725.95879         49998098486.83321     
   1.0209582936395710E-004    49998222465.34852         49997876981.76889     
   1.0720066356670356E-004    49998168098.98736         49997732030.69765     
   1.1230549955711090E-004    49998182343.57803         49997667732.38670     
   1.1741033602175812E-004    49998261317.07215         49997673566.79804     
   1.2251517174876686E-004    49998437472.29777         49997752885.74153     
   1.2762000536651477E-004    49998594187.72424         49997906525.44250     
   1.3272483566459666E-004    49998728203.45293         49998124260.51817     
   1.3782966149447065E-004    49998903403.25469         49998417108.93452     
   1.4293448173874866E-004    49999161275.92370         49998781389.31574     
   1.4803929539319031E-004    49999505806.26936         49999217914.96309     
   1.5314410138947309E-004    49999932771.71107         49999709889.93469     
   1.5824889870403742E-004    50000449310.26417         50000268316.51475     
   1.6335368620730808E-004    50001036700.13786         50000877286.31809     
   1.6845846292425667E-004    50001706635.05246         50001550728.39923     
   1.7356322731270878E-004    50002412435.14614         50002342924.10435     
   1.7866797753453390E-004    50003213431.71935         50003213431.71935     
   1.8377271312544711E-004    50004056774.15601         50004056774.15601     
   1.8887743506508796E-004    50004771914.58845         50004758817.45050     
   1.9398214633869861E-004    50005253248.97665         50005234003.56196     
   1.9908685199988759E-004    50005411119.72639         50005399453.46300     
   2.0419155679522855E-004    50005329310.18460         50005311349.22936     
   2.0929626570027456E-004    50004824419.28191         50004787684.71950     
   2.1440098909333104E-004    50003557373.62504         50003530526.03823     
   2.1950573809896844E-004    50001852268.20591         50001816146.62913     
   2.2461051742672292E-004    50000135733.18848         49999963136.12147     
   2.2971532782459141E-004    49999485075.96238         49998255568.35581     
   2.3482016499519348E-004    49998675743.00954         49996926954.30054     
   2.3992502193993228E-004    49998232408.83346         49995990580.44118     
   2.4502989247840120E-004    49998008330.63913         49995342829.65482     
   2.5013477281118712E-004    49997866823.88504         49994824808.88326     
   2.5523966111787885E-004    49997868910.61615         49994386440.28560     
   2.6034455585851810E-004    49998076298.76112         49994123865.59415     
   2.6544945384783774E-004    49998424272.33331         49994048385.51683     
   2.7055435181587011E-004    49998740397.81570         49994124617.89287     
   2.7565924641121103E-004    49998778846.06793         49994406278.71870     
   2.8076413384001971E-004    49998624532.44025         49994913080.60796     
   2.8586901153863985E-004    49998355686.83727         49995540366.32506     
   2.9097387797606808E-004    49998077030.30838         49996248346.16981     
   2.9607873141429455E-004    49998387779.93544         49997069812.76362     
   3.0118357055340439E-004    49998877084.14797         49997988112.44907     
   3.0628839335111751E-004    49999612273.71767         49999007050.88282     
   3.1139319772531982E-004    50000596354.38037         50000197603.65543     
   3.1649798107280275E-004    50001664927.86250         50001514276.73640     
   3.2160274123501357E-004    50002932862.35574         50002924900.09826     
   3.2670747726056546E-004    50004332965.03790         50004332965.03790     
