300     7     
4     12     16     20     14     28     56     
2     6     8     10     12     14     28     
6.124226035014112209e+30     4.071833505472132564e+07     1.519437834512393261e-02     1.224382624922398539e-03     1.417226974021730188e-03     1.312697361622604161e-08     2.226052123628361520e-04     1.177555963491289104e-02     9.701658340816823323e-01
6.956624109086764390e+30     4.245103016343287379e+07     1.509118716914449945e-02     1.202069126588776408e-03     1.379706415874884518e-03     1.295329722756144032e-08     1.968713848023468532e-04     1.174078751851934284e-02     9.703893654317731210e-01
7.855101822619371718e+30     4.418372527214441448e+07     1.506000217836958241e-02     6.416292827096030209e-04     7.544464190343970044e-04     1.279104639840829945e-08     1.353861372504877570e-04     1.174674775418787717e-02     9.716617754374015092e-01
8.806987590988855998e+30     4.591642038085596263e+07     1.510514940747487503e-02     1.186294376129195345e-03     1.365155177969616966e-03     1.290827485992930860e-08     2.315403855054896411e-04     1.173539908540595193e-02     9.703764486592401095e-01
9.906332876759874744e+30     4.764911548956751078e+07     1.506175763780297737e-02     1.275066953548658049e-03     1.451657965104431128e-03     1.286941650199596668e-08     2.332367181902025139e-04     1.172032592767351458e-02     9.702579419282635342e-01
1.095153721318581426e+31     4.938181059827905148e+07     1.504020002410266788e-02     5.513934139004485939e-04     6.185804115688997053e-04     1.270543527866714277e-08     9.585827307278667569e-05     1.172384589552618282e-02     9.719701092763940453e-01
1.215856845956342859e+31     5.111450570699059963e+07     1.507220701688732727e-02     9.943665397452933815e-04     1.101075263474865810e-03     1.276502281061235947e-08     1.509371606082748299e-04     1.170956447156408509e-02     9.709718367826973839e-01
1.347070047422581284e+31     5.284720081570214778e+07     1.502170445419295439e-02     9.221339996671154733e-04     1.105965788098270440e-03     1.274479364620220258e-08     1.972270304630738909e-04     1.167814068913913123e-02     9.710748152936456989e-01
1.482358122892607544e+31     5.457989592441368848e+07     1.495861217609950784e-02     3.926228098711085669e-04     5.397196404570292353e-04     1.252053954913107626e-08     1.584949286178173166e-04     1.165234997115455889e-02     9.722981879532606175e-01
1.624287148101990511e+31     5.631259103312523663e+07     1.468562158219732447e-02     7.308153553334509247e-04     1.084335833325281466e-03     1.215987463720852196e-08     4.128862645787019416e-04     1.150520408679040277e-02     9.715811247179004795e-01
1.782127246674181742e+31     5.804528614183678478e+07     1.427813359989039098e-02     9.602847924738850674e-04     1.338024787435829156e-03     1.149286786485296672e-08     4.392872686701772625e-04     1.131554652951720884e-02     9.716687115291446908e-01
1.950056184937975914e+31     5.977798125054832548e+07     1.404086157631595499e-02     5.499612005776181693e-04     8.035866817981851973e-04     1.109081798557852100e-08     3.118049084662934014e-04     1.108115718850389252e-02     9.732126173535200486e-01
2.120566396605599532e+31     6.151067635925988108e+07     1.380773005093611887e-02     8.414953480930419593e-04     1.262859361402245226e-03     1.066208128321453426e-08     6.249251941993322042e-04     1.101520441933863739e-02     9.724477749639492963e-01
2.302379631074423039e+31     6.324337146797142923e+07     1.372183119271778995e-02     4.736891081775844686e-04     6.948052947484436963e-04     1.049431221590125005e-08     3.350891963889223802e-04     1.086399552385152942e-02     9.739105791898031717e-01
2.503373725161784289e+31     6.497606657668296993e+07     1.362385558215616251e-02     4.294369353247844742e-04     5.611400613223624552e-04     1.039368291978910845e-08     1.991522778913232001e-04     1.068454121744609811e-02     9.745018635321761602e-01
2.701946664919508885e+31     6.670876168539451808e+07     1.328945430028504252e-02     4.231287297149071433e-04     6.106278051140819367e-04     1.003459736012593152e-08     2.520146629316160724e-04     1.046693500753072444e-02     9.749578294598263417e-01
2.910310597455341365e+31     6.844145679410606623e+07     1.316117471350508085e-02     1.911506867134008089e-04     4.312774784492044472e-04     9.948939068398104740e-09     2.634036352482979192e-04     1.047782809065699212e-02     9.754751554464878849e-01
3.142878928024207668e+31     7.017415190281760693e+07     1.297528802472435079e-02     1.424275038419800835e-04     2.922801758104177244e-04     9.760057712243970019e-09     1.616674368122049193e-04     1.036650432175870509e-02     9.760618227769947142e-01
3.378793476644802188e+31     7.190684701152914762e+07     1.256617445107100460e-02     8.835174876686190332e-05     3.076595838956884218e-04     9.365760935414188623e-09     2.312795682693506900e-04     1.024791007844126113e-02     9.765586152037950551e-01
3.620698448875587977e+31     7.363954212024070323e+07     1.210214746300427788e-02     3.575955528504770755e-05     1.691218319760790358e-04     9.090470513892799580e-09     1.464148093610477574e-04     1.015826066779720177e-02     9.773882865821057475e-01
3.890184077484772087e+31     7.537223722895224392e+07     1.179052100070127583e-02     1.119601633354808272e-05     9.070925391152235683e-05     8.781144194201102252e-09     8.483861726853639111e-05     9.891045510066184820e-03     9.781316808205747781e-01
4.159762611207462400e+31     7.710493233766378462e+07     1.184954122657187053e-02     1.427661386500445246e-05     1.377103228360561274e-04     9.171916828720944316e-09     1.317863587717431643e-04     9.855957849920238614e-03     9.780107184561180889e-01
4.458572869207204453e+31     7.883762744637534022e+07     1.192200673660975645e-02     2.313542621868323250e-05     1.690518336582281752e-04     9.608510810922345708e-09     1.489420444876918216e-04     9.823986849869280683e-03     9.779128675006456550e-01
4.749167753157053711e+31     8.057032255508688092e+07     1.237026979484341996e-02     2.128691107478239883e-05     1.043519172035820372e-04     1.018906924265778691e-08     8.625274289508065735e-05     9.853472398005410152e-03     9.775643560469089444e-01
5.053649788171159187e+31     8.230301766379842162e+07     1.213615192590237514e-02     4.378019763742823056e-05     1.911158324535700275e-04     9.202541816161819701e-09     1.554956018158825434e-04     9.697887292362740441e-03     9.777755599472861547e-01
5.382182827831754824e+31     8.403571277250997722e+07     1.219610114054723790e-02     4.783210427224672637e-05     1.522422249142438018e-04     8.427837795391775822e-09     1.198567314280775143e-04     9.631716984267993734e-03     9.778522423867322955e-01
5.720804115497936107e+31     8.576840788122151792e+07     1.198677999946582036e-02     2.590007741677717457e-05     7.871510544716547929e-05     8.137920309702243820e-09     6.201865734544794600e-05     9.497739649244859098e-03     9.783488383731598903e-01
6.054867773667172489e+31     8.750110298993305862e+07     1.195494385282609706e-02     5.067334742325849795e-05     1.369979763948227442e-04     8.283539172375023248e-09     1.011101224831474030e-04     9.476248551347639035e-03     9.782800178659857293e-01
6.427944737399651789e+31     8.923379809864461422e+07     1.225970102807663088e-02     7.042266172583142210e-05     1.862727431190666020e-04     8.980089559045724182e-09     1.273435669130207901e-04     9.600167516011561333e-03     9.777560835040641773e-01
6.805693473389452256e+31     9.096649320735615492e+07     1.259958605233087690e-02     4.360565551352354156e-05     1.038106725646932257e-04     1.004773153262597749e-08     7.071196066645513893e-05     9.764800971201685609e-03     9.774174746399910685e-01
7.189803710612095166e+31     9.269918831606769562e+07     1.192616189921306968e-02     9.013735580220957530e-05     1.999133681849203995e-04     9.430797201197673237e-09     1.317814308715552359e-04     9.658909726839769172e-03     9.779930867882914436e-01
7.610347938059975967e+31     9.443188342477925122e+07     1.145540071272100821e-02     9.776605248911315231e-05     2.032095328453444928e-04     8.705214222285588697e-09     1.303936725326362942e-04     9.536747015138770378e-03     9.785764743090588080e-01
8.048657691548922519e+31     9.616457853349079192e+07     1.114227154461557706e-02     6.018444768677474853e-05     1.172663182392690690e-04     8.370967598940506285e-09     7.245235787552164694e-05     9.430085474595398948e-03     9.791777314860200532e-01
8.468343862002461451e+31     9.789727364220233262e+07     1.043028641531662352e-02     1.085682616141981949e-04     2.052916552616653725e-04     7.892434642385968770e-09     1.200425363485621349e-04     9.272033371997607035e-03     9.798637698670267238e-01
8.960540689107731369e+31     9.962996875091388822e+07     1.055090747705241146e-02     1.120474100816040160e-04     2.236406711703675405e-04     8.061221471818531903e-09     1.317071302099054168e-04     9.315995083427570933e-03     9.796656941668369090e-01
9.437133809612085721e+31     1.013626638596254289e+08     1.038097419717277925e-02     5.260054209600206423e-05     1.134620559145677949e-04     8.212334021804305528e-09     6.955475590987429159e-05     9.420236025017018205e-03     9.799631642115558261e-01
9.931207210009095306e+31     1.030953589683369696e+08     9.983430414822733190e-03     9.030238023859396502e-05     1.995806648790649006e-04     8.014245120251126952e-09     1.200068001810315857e-04     9.420512747202274689e-03     9.801861589784311990e-01
1.046204162155423130e+32     1.048280540770485252e+08     1.014704250821200221e-02     9.330729555882245842e-05     1.991474217452489902e-04     8.266396045562689584e-09     1.166736181202384916e-04     9.512253390037476303e-03     9.799315674999299342e-01
1.098823127260304534e+32     1.065607491857600659e+08     9.741253288917596509e-03     4.579573527057792759e-05     9.394004341018806741e-05     8.097238737054807527e-09     5.628585740280528306e-05     9.499262302293339302e-03     9.805634546754670167e-01
1.154882654191000596e+32     1.082934442944716066e+08     9.937598924719888080e-03     8.693614282549487558e-05     1.797864073755332120e-04     8.073029784721891498e-09     1.047766454755940367e-04     9.481835151238996243e-03     9.802090586553345863e-01
1.214287247953770039e+32     1.100261394031831622e+08     9.924959012029992145e-03     9.008371379679803374e-05     1.977838471440685852e-04     8.219463801661064323e-09     1.182912628586716200e-04     9.457471792840630234e-03     9.802114021518659737e-01
1.272648534460110643e+32     1.117588345118947029e+08     9.322867152317951961e-03     3.871217512942193507e-05     1.008824666099978739e-04     8.052493967893499244e-09     6.761808398868655889e-05     9.514648674806896675e-03     9.809552633946529987e-01
1.340616602361342637e+32     1.134915296206062436e+08     9.725616127232229388e-03     6.452487358107605604e-05     1.695986001070566020e-04     8.443743654390419472e-09     1.119765461172866466e-04     9.719893954944323552e-03     9.802083814542743578e-01
1.416440463721460869e+32     1.152242247293177992e+08     9.828354385744281219e-03     6.642536200883342071e-05     1.393703079523498072e-04     8.339028163678094133e-09     8.207080082382974039e-05     9.755268053073145804e-03     9.801285027513692016e-01
1.495684005518044419e+32     1.169569198380293399e+08     9.356133040292204453e-03     3.799517469846280647e-05     8.932273858753452585e-05     8.364375874348191549e-09     5.981677767068177527e-05     9.737612266933251201e-03     9.807191116374420758e-01
1.582380266854775502e+32     1.186896149467408806e+08     9.927530642487150669e-03     8.190999223648309964e-05     1.547449275764321754e-04     8.611347612719900495e-09     8.473547167143934058e-05     9.654039593448921625e-03     9.800970307612318910e-01
1.670949989517799701e+32     1.204223100554524511e+08     1.036038389219085497e-02     6.588147856961235299e-05     1.291691502349567140e-04     8.413324062775810047e-09     7.236977809049510886e-05     9.613612102150835212e-03     9.797585751854389624e-01
1.756899199472725198e+32     1.221550051641639918e+08     1.046486921622733976e-02     2.922275382233270645e-05     6.550166888346053680e-05     8.033102081062185584e-09     4.330552111558921082e-05     9.390811433618407450e-03     9.800062813732305367e-01
1.847450128656765516e+32     1.238877002728755325e+08     1.111795544027994846e-02     2.999981357509246986e-05     7.046768314333851666e-05     8.312546669946408267e-09     5.430090181142329238e-05     9.505798822819931312e-03     9.792214690258234100e-01
1.936583383042573824e+32     1.256203953815870881e+08     1.131817516978829256e-02     2.503494797744024080e-05     3.587375271035761232e-05     8.132425317957541395e-09     2.837254603681614373e-05     9.544084977435219122e-03     9.790484504736264304e-01
2.028511888086371127e+32     1.273530904902986288e+08     1.138998734490516071e-02     1.566615237010921457e-05     2.371547579478898351e-05     8.116354117561193361e-09     2.099432094246672092e-05     9.439726653529096137e-03     9.791099019361042544e-01
2.120709420848823106e+32     1.290857855990101695e+08     1.170982595239624356e-02     3.443910644930835927e-05     4.907072185660852097e-05     8.456890863190256795e-09     4.156070600281011628e-05     9.676203791322949416e-03     9.784888912650812065e-01
2.213608385815648730e+32     1.308184807077217251e+08     1.150701408914221388e-02     3.390003128442663211e-05     6.735254006578267805e-05     8.292818248449821522e-09     5.846961156327704897e-05     9.685326751499212863e-03     9.786479286836269331e-01
2.312021762783817095e+32     1.325511758164332658e+08     1.162073256144889773e-02     1.515801107619552095e-05     4.914106896145747813e-05     8.449893159270043798e-09     4.455324601606688493e-05     9.626648640945591542e-03     9.786437580216587051e-01
2.412065865960901967e+32     1.342838709251447916e+08     1.212468727812254614e-02     2.779699373916376138e-05     1.209113070925184693e-04     8.769516371516738522e-09     1.124252947660893669e-04     9.915577530999733838e-03     9.776985928257636571e-01
2.510973763727967444e+32     1.360165660338563621e+08     1.191013181788481631e-02     4.527950404134227210e-05     1.217182887915291316e-04     8.705980730670130761e-09     1.049578842250469332e-04     9.921555193490656094e-03     9.778963486055858301e-01
2.612818791631900118e+32     1.377492611425679028e+08     1.199719845432455079e-02     3.407700819317756053e-05     7.289582697871209839e-05     9.179919062811303828e-09     5.518729362135579088e-05     9.937468866951215327e-03     9.779031633700121517e-01
2.715790789439719299e+32     1.394819562512794435e+08     1.195506838082398618e-02     7.239549503620053609e-05     1.501315317943550693e-04     9.821236517039071944e-09     1.117528759964978572e-04     1.065425917006697712e-02     9.770563827250455802e-01
2.821014702490168325e+32     1.412146513599909842e+08     1.166567864508721505e-02     8.686236889475025980e-05     1.765782962833982765e-04     9.858982795659406411e-09     1.253567011010020126e-04     1.180249936962324622e-02     9.761430147600276275e-01
2.927817045163486742e+32     1.429473464687025249e+08     1.250239441587278934e-02     1.405550719362888741e-04     3.210283477503936430e-04     1.044642815147095844e-08     1.597438669043983153e-04     1.303000541982408944e-02     9.738462624312839155e-01
3.030425473842043916e+32     1.446800415774140656e+08     1.561267656023889588e-02     8.358226015181396138e-04     1.987102094619469950e-03     1.417335621945955789e-08     8.057371981522947575e-04     1.709532656738357859e-02     9.636633208047312715e-01
3.133957025958330214e+32     1.464127366861256361e+08     1.609343028301650144e-02     9.632853450419219532e-03     1.822691932067723938e-02     1.564158060224861508e-08     5.255214046342679933e-03     2.337660672348818025e-02     9.274149605344755853e-01
3.237451797488463034e+32     1.481454317948371768e+08     1.492112727852849992e-02     3.702303309287122146e-02     5.569802494235016194e-02     1.492073220652014107e-08     1.160940886464272709e-02     2.432300818618202826e-02     8.564253827146929288e-01
3.340900549420235921e+32     1.498781269035487175e+08     1.389052560656236536e-02     9.166297980733921491e-02     1.095545331816676349e-01     1.435320363123962224e-08     1.381700872851519303e-02     2.439775736650265717e-02     7.466771809562091633e-01
3.456341714190789626e+32     1.516108220122602880e+08     1.326162010954179751e-02     1.390229690022028175e-01     1.483301868006743074e-01     1.380211530754126880e-08     1.109691130408685736e-02     3.698705139894789551e-02     6.513012475824310199e-01
3.570482271941401258e+32     1.533435171209717989e+08     1.344196334793819857e-02     1.723646358476149387e-01     1.760432287005505303e-01     1.388964660543098879e-08     7.678528195880792925e-03     2.958211936354062169e-02     6.008895106548283183e-01
3.689094096170872689e+32     1.550762122296833694e+08     1.353021484357228368e-02     1.841587678601432909e-01     1.818312341846632652e-01     1.397847123834991877e-08     6.059745487840239621e-03     4.569023521595503429e-02     5.687297884293547323e-01
3.806008167712956655e+32     1.568089073383949101e+08     1.376945491342187675e-02     1.867837917393068148e-01     1.895774701282442742e-01     1.419940771199211170e-08     4.079556296805734311e-03     3.291023865494731998e-02     5.728794740678661013e-01
3.928626171224979436e+32     1.585416024471064508e+08     1.396955260701570126e-02     1.867916849882661767e-01     1.939037854241305869e-01     1.445143355710835333e-08     5.829988867537070317e-03     2.672181812328332934e-02     5.727831555383334772e-01
4.049011060642629091e+32     1.602742975558179915e+08     1.446391516896373443e-02     1.844795995467784222e-01     1.923300994341491377e-01     1.512348380098771439e-08     6.916014156085150723e-03     2.481805043509985320e-02     5.769923061354399474e-01
4.173550354447219696e+32     1.620069926645295322e+08     1.506066280503166183e-02     1.839062184300609970e-01     1.959064445195822513e-01     1.644165753525271810e-08     1.583180160777140216e-02     2.215920442052955047e-02     5.671356517753666227e-01
4.298132314001645918e+32     1.637396877732410729e+08     1.551235526376549753e-02     1.630831766932389904e-01     1.866850933358682185e-01     1.733607307314743992e-08     2.939342122813233191e-02     2.135561846823143956e-02     5.839703176746904312e-01
4.422520681512537855e+32     1.654723828819526434e+08     1.593351618199326247e-02     1.271088921279983353e-01     1.717349242719617697e-01     1.739865439348117307e-08     4.098278014755515203e-02     2.280041602148910954e-02     6.214394538503480447e-01
4.546498522082289218e+32     1.672050779906641841e+08     1.627498081393741192e-02     8.930456054893544382e-02     1.348508892594736941e-01     1.695821230647352397e-08     3.617251513616677461e-02     2.387845141401568824e-02     6.995185858692584135e-01
4.664883014276040697e+32     1.689377730993757248e+08     1.649525171586411695e-02     8.031087406260906114e-02     1.110171762697874515e-01     1.644512116454300390e-08     2.510828036585124531e-02     2.319278189269027152e-02     7.438756192480766583e-01
4.785686649100012801e+32     1.706704682080872655e+08     1.687068991031618476e-02     7.547790496424848505e-02     9.434195708809278713e-02     1.627139149570345645e-08     1.728145904816757658e-02     2.567048918099240282e-02     7.703574835367910101e-01
4.913106387390185675e+32     1.724031633167988062e+08     1.733015680634876141e-02     8.007739586557589828e-02     9.338420928856903946e-02     1.652033673750600827e-08     1.300535166704356801e-02     2.516622532023758685e-02     7.710366445318884709e-01
5.036278347239288430e+32     1.741358584255103469e+08     1.869546420085413038e-02     7.657437391158734841e-02     8.392643151073581054e-02     1.767110465699530529e-08     7.662327687974562762e-03     2.108236521653781767e-02     7.920590198012057437e-01
5.159375083070569542e+32     1.758685535342219174e+08     1.858879930717505929e-02     8.196088946119972629e-02     8.905037594986589533e-02     1.715516151009928033e-08     6.679732569079936677e-03     2.429558906350030856e-02     7.794245964940174076e-01
5.288759991054084554e+32     1.776012486429334581e+08     1.856583130178702384e-02     8.119467261683824266e-02     8.777120803764451584e-02     1.662011157568548756e-08     5.821763773254715231e-03     2.282130213381677528e-02     7.838252055165469967e-01
5.416071321412528362e+32     1.793339437516449988e+08     1.966488749710836384e-02     7.462527902225708776e-02     7.959922407871153349e-02     1.783426149152795502e-08     4.371862606503971842e-03     1.849279849251115465e-02     8.032459304686463408e-01
5.546143695734853355e+32     1.810666388603565395e+08     1.983864688264127402e-02     7.128761600207512983e-02     7.695703485977892222e-02     1.794516344541634362e-08     7.292191198357615006e-03     2.399049528134257828e-02     8.006339978306410421e-01
5.676641229677345448e+32     1.827993339690680802e+08     1.965844913173215441e-02     6.441548341079011974e-02     7.213981904246956345e-02     1.778555154083993067e-08     1.099356779708602488e-02     2.521447190080736145e-02     8.075781909315632445e-01
5.808334908301296266e+32     1.845320290777796209e+08     2.112593155975327208e-02     4.779190008980625792e-02     5.869166538154847734e-02     1.932907520056437347e-08     1.227807076511198449e-02     2.262810162925460791e-02     8.374843112454501970e-01
5.940129975613831708e+32     1.862647241864911914e+08     2.197067085628759062e-02     4.086634585401154734e-02     5.371408279192730478e-02     2.051972173757243277e-08     1.289259058948695816e-02     2.720735057885843855e-02     8.433489388097064055e-01
6.069953416054367219e+32     1.879974192952027321e+08     2.248685689265948057e-02     2.895146929072977757e-02     4.043688715753854940e-02     2.094037285852816079e-08     1.133833434565914219e-02     2.904967705097201772e-02     8.677367543220682045e-01
6.203649326686084695e+32     1.897301144039142728e+08     2.368425307950961650e-02     2.043278918347963061e-02     3.108575577904657342e-02     2.222070598195551469e-08     9.902590859587891495e-03     2.431348657103619276e-02     8.905811023066340093e-01
6.336289485311141580e+32     1.914628095126258135e+08     2.446545678657724432e-02     1.621059591348331455e-02     2.636260366018858617e-02     2.337329707481540826e-08     9.651697150399712530e-03     3.229354491656162562e-02     8.910160781994924672e-01
6.471873836883782859e+32     1.931955046213373542e+08     2.553272410894096706e-02     1.236732549763972996e-02     2.086183160510945642e-02     2.523155799313459806e-08     8.044784003992715149e-03     3.715633743849735410e-02     8.960369721142615873e-01
6.603045333101303638e+32     1.949281997300488949e+08     2.624663541888899720e-02     7.863194303432276266e-03     1.522346446680462352e-02     2.666718185097312743e-08     6.351533948948886836e-03     2.930029165929922200e-02     9.150148535354440948e-01
6.741670003184120693e+32     1.966608948387604654e+08     2.644266373759839722e-02     7.099701337243418883e-03     1.443799338242449798e-02     2.801019540390622819e-08     6.994837824474671971e-03     4.208141362727793600e-02     9.029433620807856276e-01
6.879036602983716608e+32     1.983935899474720061e+08     2.741604935902742721e-02     6.429129544683986723e-03     1.264559899429887509e-02     2.971602521935477328e-08     6.133560485543127112e-03     4.271791142780057698e-02     9.046577204726208299e-01
7.016995880287367497e+32     2.001262850561835468e+08     2.748033839855444638e-02     5.294566181797889792e-03     9.890387361671769406e-03     2.970320263915424332e-08     4.448290835369300353e-03     3.184039423025126353e-02     9.210459932891527091e-01
7.158448175830007740e+32     2.018589801648950875e+08     2.585618182059250605e-02     5.606429534712223731e-03     1.131735088402017510e-02     2.697545833478473199e-08     5.788471192960429647e-03     3.900085458106886810e-02     9.124306850111874034e-01
7.304160651719501897e+32     2.035916752736066282e+08     2.458121876181101895e-02     5.207313823215259721e-03     1.042148616045367703e-02     2.482515815290500428e-08     5.307158761182492225e-03     3.783295558321773944e-02     9.166498420849615858e-01
7.449084215413905776e+32     2.053243703823181689e+08     2.447771288480852028e-02     4.871041840094430218e-03     8.155717968220781156e-03     2.492895178828971551e-08     3.329927656645915914e-03     3.141856302423545050e-02     9.277470116970432112e-01
7.596739025065912264e+32     2.070570654910297394e+08     2.378013577129129211e-02     4.879291918165894887e-03     9.564997200280773298e-03     2.443768070517420265e-08     5.065628200937479300e-03     4.150315176295581165e-02     9.152067707086881665e-01
7.748989028256291708e+32     2.087897605997412801e+08     2.443471214317303325e-02     4.220087890815695485e-03     9.087721364161475274e-03     2.576247075571628755e-08     5.446646623155902180e-03     4.689313877371628636e-02     9.099176674425069056e-01
7.900617489998370366e+32     2.105224557084528208e+08     2.575863404159829673e-02     5.821280023129363733e-03     9.057622113115421092e-03     2.766278160468570766e-08     4.582949159883220602e-03     4.578839940615293813e-02     9.089910875933391310e-01
8.050362965189265017e+32     2.122551508171643615e+08     2.586900128173591148e-02     1.298826285992733809e-02     1.781996721670411898e-02     2.844046198212072293e-08     8.779718502221953852e-03     6.307023834164975085e-02     8.714727833572989413e-01
8.203278053780363928e+32     2.139878459258759022e+08     2.638241689372154003e-02     1.358134570271686548e-02     2.056525002113968395e-02     2.952636283854127527e-08     1.011346013843829328e-02     7.079647129710116282e-02     8.585610264205197906e-01
8.358115938265199908e+32     2.157205410345874429e+08     2.759538406326418961e-02     1.060995192551993788e-02     1.903529359132344334e-02     3.141907183467835408e-08     1.048140770238506839e-02     7.061056589907771519e-02     8.616673653993577320e-01
8.511288961800509767e+32     2.174532361432990134e+08     2.766785080726862078e-02     1.044800208955668636e-02     2.216233430115716399e-02     3.247444731085012359e-08     1.417108440855291938e-02     8.663891505787683911e-02     8.389117808611405991e-01
8.663461283211424839e+32     2.191859312520105541e+08     2.882906052416503093e-02     8.028109202585193699e-03     2.195713487938596303e-02     3.480984079918420228e-08     1.493472923278035651e-02     8.594131277096447863e-02     8.403096185802781948e-01
8.819132010201518882e+32     2.209186263607220948e+08     2.902817004772802884e-02     6.914789955647896065e-03     2.115593722740244029e-02     3.529307160117969863e-08     1.462123976462454712e-02     7.801156537498055155e-02     8.502682623365449555e-01
