Time, Max density, Central density
   4.6616435964252486E-007    49999997938.56022         49999944319.60624     
   9.3232871906326018E-007    49999997959.90005         49999944765.17582     
   1.3984930779747217E-006    49999998396.59136         49999945459.46406     
   1.8646574361168697E-006    49999999680.34898         49999946411.27341     
   2.3308217932113694E-006    50000005045.68797         49999947627.99663     
   2.7969861489498011E-006    50000014207.88792         49999949122.57123     
   3.2631505029969444E-006    50000024197.38976         49999950911.41650     
   3.7293148549912627E-006    50000034740.83366         49999953010.35301     
   4.1954792045459028E-006    50000045613.34696         49999955431.35158     
   4.6616435512562983E-006    50000056698.58548         49999958182.64699     
   5.1278078947105983E-006    50000067982.18990         49999961271.55526     
   5.5939722344944529E-006    50000079510.79723         49999964706.39941     
   6.0601365701884395E-006    50000091308.36272         49999968495.60783     
   6.5263009013631165E-006    50000103347.73064         49999972647.16139     
   6.9924652275750792E-006    50000115619.56804         49999977167.99584     
   7.4586295483634128E-006    50000128116.18346         49999982065.11385     
   7.9247938632456135E-006    50000140830.71040         49999987345.56687     
   8.3909581717069038E-006    50000153752.72038         49999993016.15977     
   8.8571224731076138E-006    50000166866.51844         49999999083.01317     
   9.3232867642093095E-006    50000180148.92686         50000005551.53680     
   9.7894510472411003E-006    50000193568.21427         50000012426.88828     
   1.0255615321686598E-005    50000207088.33405         50000019714.84419     
   1.0721779586966004E-005    50000220671.45722         50000027418.76059     
   1.1187943842468613E-005    50000234282.19056         50000035540.47960     
   1.1654108087559301E-005    50000247892.67065         50000044079.37594     
   1.2120272321582708E-005    50000261488.33668         50000053031.54573     
   1.2586436543866109E-005    50000275074.75288         50000062389.35508     
   1.3052600753721818E-005    50000288684.21824         50000072141.60391     
   1.3518764950450537E-005    50000302382.13343         50000082274.49641     
   1.3984929133347882E-005    50000316270.65427         50000092773.43628     
   1.4451093301713299E-005    50000330486.67720         50000103625.36799     
   1.4917257454859602E-005    50000345193.53373         50000114821.06030     
   1.5383421592128451E-005    50000360570.33634         50000126356.58338     
   1.5849585712888469E-005    50000376783.14285         50000138233.41914     
   1.6315749816539766E-005    50000393997.37403         50000150457.11192     
   1.6781913902523212E-005    50000412262.32607         50000163034.97147     
   1.7248077970302244E-005    50000431520.68706         50000175974.80903     
   1.7714242019351208E-005    50000451650.77818         50000189288.12092     
   1.8180406049141405E-005    50000472464.31853         50000202992.13557     
   1.8646570059127318E-005    50000493760.58957         50000217103.00313     
   1.9112734048737897E-005    50000515361.26595         50000231632.47636     
   1.9578898017370509E-005    50000537132.05253         50000246590.51134     
   2.0045061964391265E-005    50000558938.52842         50000261984.21127     
   2.0511225889139297E-005    50000580697.08818         50000277820.18131     
   2.0977389790928944E-005    50000602369.99006         50000294104.04615     
   2.1443553669054741E-005    50000623984.15368         50000310839.80327     
   2.1909717522800059E-005    50000645611.86188         50000328029.55808     
   2.2375881351438728E-005    50000667335.77391         50000345675.88327     
   2.2842045154239461E-005    50000689234.50338         50000363785.05154     
   2.3308208930456745E-005    50000711374.89374         50000382365.76652     
   2.3774372679325395E-005    50000733816.08603         50000401425.37889     
   2.4240536400071453E-005    50000756609.54920         50000420966.36427     
   2.4706700091911347E-005    50000779786.43843         50000440990.42863     
   2.5172863754054682E-005    50000803344.32392         50000461500.96112     
   2.5639027385705008E-005    50000827267.20488         50000482501.51971     
   2.6105190986057147E-005    50000851544.82198         50000503995.06891     
   2.6571354554292460E-005    50000876158.19012         50000525985.49361     
   2.7037518089584843E-005    50000901080.74734         50000548477.04399     
   2.7503681591107513E-005    50000926260.55264         50000571472.87057     
   2.7969845058025495E-005    50000951653.61936         50000594974.52809     
   2.8436008489493871E-005    50000977231.40307         50000618981.99815     
   2.8902171884645035E-005    50001002983.72160         50000643494.21423     
   2.9368335242608695E-005    50001028907.69626         50000668509.13657     
   2.9834498562520176E-005    50001055010.35002         50000694025.89046     
   3.0300661843504360E-005    50001081306.96820         50000720045.17230     
   3.0766825084679910E-005    50001107818.59531         50000746568.58322     
   3.1232988285164617E-005    50001134565.92007         50000773597.91429     
   3.1699151444076967E-005    50001161564.33148         50000801134.72272     
   3.2165314560537077E-005    50001188819.10133         50000829180.21409     
   3.2631477633667582E-005    50001216316.57281         50000857735.26228     
   3.3097640662594554E-005    50001244460.33481         50000886800.55448     
   3.3563803646448112E-005    50001273262.24126         50000916376.61451     
   3.4029966584363258E-005    50001301790.62547         50000946462.77161     
   3.4496129475481338E-005    50001329788.03661         50000977056.04269     
   3.4962292318951673E-005    50001357009.34902         50001008150.61915     
   3.5428455113933566E-005    50001383227.01984         50001039738.77228     
   3.5894617859597224E-005    50001408229.66967         50001071812.88216     
   3.6360780555118686E-005    50001431811.42902         50001104365.98820     
   3.6826943199687613E-005    50001453670.93197         50001137389.03848     
   3.7293105792523664E-005    50001473098.58481         50001170868.32135     
   3.7759268332875114E-005    50001489082.35300         50001204778.86221     
   3.8225430820025251E-005    50001500715.54871         50001239075.72504     
   3.8691593253314745E-005    50001507409.57469         50001273691.25064     
   3.9157755632185449E-005    50001508911.61195         50001308535.44734     
   3.9623917956218183E-005    50001505162.54946         50001343490.24578     
   4.0090080225171067E-005    50001495843.12057         50001378414.32928     
   4.0556242439017337E-005    50001480059.72627         50001413143.94100     
   4.1022404597976346E-005    50001459688.75248         50001447494.32790     
   4.1488566702557758E-005    50001481118.19566         50001481118.19566     
   4.1954728753795433E-005    50001513553.07478         50001513553.07478     
   4.2420890753354862E-005    50001544303.18880         50001544303.18880     
   4.2887052703720970E-005    50001573201.66560         50001573201.66560     
   4.3353214607786548E-005    50001600307.63132         50001600307.63132     
   4.3819376468159179E-005    50001624623.03888         50001624623.03888     
   4.4285538289074996E-005    50001646432.97116         50001646432.97116     
   4.4751700074403815E-005    50001665721.82576         50001665721.82576     
   4.5217861828001289E-005    50001683399.68434         50001682476.64117     
   4.5684023553774313E-005    50001698915.85923         50001696808.83399     
   4.6150185255511327E-005    50001712232.82207         50001708979.10250     
   4.6616346936648005E-005    50001723642.01551         50001719314.82374     
   4.7082508600133764E-005    50001733472.70879         50001728141.14571     
   4.7548670248402270E-005    50001742009.52474         50001735730.03642     
   4.8014831883445035E-005    50001749402.01373         50001742202.04935     
   4.8480993507021548E-005    50001755635.61632         50001747529.38873     
   4.8947155120915303E-005    50001760866.73023         50001751887.26221     
   4.9413316726673320E-005    50001765200.79233         50001755319.50207     
   4.9879478325685261E-005    50001768388.44693         50001757538.39315     
   5.0345639919726990E-005    50001770169.06992         50001758319.85089     
   5.0811801510976823E-005    50001770446.05202         50001757619.64577     
   5.1277963101760897E-005    50001769241.27782         50001755485.80062     
   5.1744124694369547E-005    50001766635.79913         50001752012.07945     
   5.2210286290965581E-005    50001762757.66113         50001747334.70818     
   5.2676447893509433E-005    50001757765.25046         50001741616.10725     
   5.3142609503718987E-005    50001751810.73709         50001735010.73113     
   5.3608771123079743E-005    50001745039.70221         50001727679.52068     
   5.4074932752852283E-005    50001737660.19826         50001719874.25591     
   5.4541094393977042E-005    50001730041.47304         50001712046.81487     
   5.5007256046826526E-005    50001722803.39815         50001704960.56335     
   5.5473417710817767E-005    50001716921.91382         50001699734.21256     
   5.5939579383856207E-005    50001713429.03345         50001697020.01516     
   5.6405741062242989E-005    50001711876.80708         50001695538.96225     
   5.6871902742964073E-005    50001710389.41107         50001693552.07404     
